link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/64579984-alpinestars-alpinestars-black-tank-top-termo-sleeveless-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=8fea283cc0baa3dcde3464e948a87777,ALPINESTARS,L,Alpinestars black tank top termo sleeveless t-shirt,40,
https://www.grailed.com/listings/67394805-alpinestars-x-nascar-x-racing-racing-jacket-promoto-flyng-sabbe-32?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS × NASCAR × RACING,XL,racing jacket Promoto Flyng Sabbe 32,40,
https://www.grailed.com/listings/63674214-alpinestars-x-racing-mens-alpinestars-light-jacket-racing-size-s-windbreaker?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × RACING,S,Mens Alpinestars Light Jacket Racing size S windbreaker,40,50.0
https://www.grailed.com/listings/65727799-alpinestars-x-military-x-vintage-vintage-alpinestars-cap-camo-army-y2k-distressed?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,ALPINESTARS × MILITARY × VINTAGE,OS,Vintage Alpinestars Cap Camo Army Y2K Distressed,40,
https://www.grailed.com/listings/62702090-alpinestars-x-racing-x-vintage-alpinestars-racing-ride-cap-vintage-bucket-hat-moto?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS × RACING × VINTAGE,OS,Alpinestars Racing Ride Cap Vintage Bucket Hat Moto,41,
https://www.grailed.com/listings/67109393-alpinestars-x-avant-garde-x-vintage-vintage-alpinestars-racing-longsleeve-fiber-shirt?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × AVANT GARDE × VINTAGE,M,Vintage Alpinestars Racing Longsleeve Fiber Shirt,44,55.0
https://www.grailed.com/listings/63743119-alpinestars-2022-alpinestars-mx-supertech-blaze-jersey-size-xl?g_aidx=Listing_by_date_added_production&g_aqid=db160d650161fc21bfa9ab16dc333b87,ALPINESTARS,XL,2022 Alpinestars MX Supertech Blaze Jersey Size XL,44,
https://www.grailed.com/listings/67109837-alpinestars-x-archival-clothing-x-formula-uno-ktm-alpinestar-red-bull-shirt-sleeve-buttons-shirt-men-s-m-l?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × ARCHIVAL CLOTHING × FORMULA UNO,XL,KTM alpinestar Red Bull shirt sleeve buttons shirt men’s M-L,44,55.0
https://www.grailed.com/listings/67694047-alpinestars-x-moto-x-vintage-90s-alpinestars-polo-tee-shirt-diesel-moto-racing-nascar?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS × MOTO × VINTAGE,XL,90s alpinestars polo tee shirt diesel moto racing nascar,45,
https://www.grailed.com/listings/67692275-alpinestars-x-moto-x-vintage-90s-alpinestars-crossbody-gorpcore-moto-sling-bag-racing-nas?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS × MOTO × VINTAGE,OS,90s alpinestars Crossbody gorpcore moto sling bag racing nas,45,
https://www.grailed.com/listings/66146502-alpinestars-x-red-bull-x-vintage-red-bull-x-alpinestars-motocross-vintage-t-shirt-xl-blue?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,ALPINESTARS × RED BULL × VINTAGE,XL,Red Bull x Alpinestars Motocross Vintage T-Shirt XL Blue,45,
