link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/63242277-mowalola-x-new-balance-mowala-x-new-balance-9060-purple-rain?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA × NEW BALANCE,9,Mowala x New Balance 9060 “Purple Rain”,250,350.0
https://www.grailed.com/listings/65932942-mowalola-mowalola-faux-leather-pants-in-blue?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,31,Mowalola Faux Leather Pants in Blue,250,
https://www.grailed.com/listings/66328411-mowalola-mowalola-jesus-tshirt?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,S,MOWALOLA “JESUS” TSHIRT,250,
https://www.grailed.com/listings/63424784-mowalola-mowalola-cap?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,OS,Mowalola cap,310,
https://www.grailed.com/listings/29608141-mowalola-mowalola-killer-shirt?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,S,MOWALOLA KILLER SHIRT,310,
https://www.grailed.com/listings/53393837-mowalola-mowalola-a-simple-life-bag?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Mowalola A Simple Life Bag,324,
https://www.grailed.com/listings/29608015-mowalola-mowalola-suit-pants?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,26,MOWALOLA SUIT PANTS,330,
https://www.grailed.com/listings/55038698-mowalola-mowalola-love-nigeria-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,M,Mowalola 'LOVE NIGERIA' T Shirt,364,500.0
https://www.grailed.com/listings/67878118-mowalola-mowalola-moto-polo?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,XL,MOWALOLA Moto Polo,440,
https://www.grailed.com/listings/67878028-mowalola-mowalola-moto-polo?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,M,MOWALOLA Moto Polo,440,
https://www.grailed.com/listings/65587997-mowalola-x-yeezy-season-yeezy-mowalola-wet-tank?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA × YEEZY SEASON,S,Yeezy Mowalola Wet Tank,444,
https://www.grailed.com/listings/67661734-mowalola-a-simple-life-hand-bag?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,OS,‘A Simple Life’ Hand Bag,500,
https://www.grailed.com/listings/65069059-mowalola-mowalola-faux-cross-leather-biker-jacket-in-blue?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,XL,Mowalola Faux Cross Leather Biker Jacket in Blue,570,
https://www.grailed.com/listings/66328724-mowalola-mowalola-waxed-denim-mini-pleaded-skirt?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,27,MOWALOLA “WAXED DENIM MINI PLEADED” SKIRT,600,
https://www.grailed.com/listings/21234639-mowalola-red-bundle-bag?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Red Bundle Bag,644,90000.0
https://www.grailed.com/listings/59164638-mowalola-mowalola-medium-bundle-bag?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Mowalola Medium Bundle Bag,720,800.0
https://www.grailed.com/listings/33058032-mowalola-mowalola-mini-cow-hair-bundle-bag?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,OS,Mowalola Mini Cow Hair Bundle Bag,730,
https://www.grailed.com/listings/59179843-mowalola-mowalola-face-mask-leather-bomber?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,S,Mowalola face mask leather bomber,1250,
https://www.grailed.com/listings/60614773-mowalola-my-city-runway-bomber?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,XL,My City Runway Bomber,1600,
https://www.grailed.com/listings/66304042-mowalola-mowalola-graffiti-bomber?g_aidx=Listing_by_date_added_production&g_aqid=a85a0e59dda0022ae2a7ee1f5d8a3900,MOWALOLA,L,Mowalola Graffiti Bomber,2499,2999.0
https://www.grailed.com/listings/29939374-mowalola-mowalola-i-love-nigeria-yellow-baby-tee-rare-sold-out?g_aidx=Listing_by_date_added_production&g_aqid=ae3359eac356ecd4f2062a9ff328b38c,MOWALOLA,XS,Mowalola “I love Nigeria” Yellow Baby Tee RARE SOLD OUT,2800,3200.0
